,YearStart,LocationAbbr,LocationDesc,Question,DataValue,GeoLocation,LocationID,QuestionID,DataValueTypeID,LowConfidenceLimit,HighConfidenceLimit,GENDER,OVERALL,RACE
583,2011,FL,Florida,Recent mentally unhealthy days among adults aged >= 18 years,4.6,"(28.932040377000476, -81.92896053899966)",12,MTH1_0,AGEADJMEAN,3.2,5.9,,,"Other, non-Hispanic"
584,2011,FL,Florida,Recent mentally unhealthy days among adults aged >= 18 years,4.7,"(28.932040377000476, -81.92896053899966)",12,MTH1_0,MEAN,4.4,5,Female,,
585,2011,FL,Florida,Recent mentally unhealthy days among adults aged >= 18 years,4.8,"(28.932040377000476, -81.92896053899966)",12,MTH1_0,AGEADJMEAN,4.5,5.2,Female,,
586,2011,FL,Florida,Recent mentally unhealthy days among adults aged >= 18 years,4.8,"(28.932040377000476, -81.92896053899966)",12,MTH1_0,MEAN,3.3,6.2,,,"Other, non-Hispanic"
587,2011,FL,Florida,Recent mentally unhealthy days among adults aged >= 18 years,5.1,"(28.932040377000476, -81.92896053899966)",12,MTH1_0,MEAN,4.4,5.8,,,Hispanic
588,2011,FL,Florida,Recent mentally unhealthy days among adults aged >= 18 years,5.2,"(28.932040377000476, -81.92896053899966)",12,MTH1_0,AGEADJMEAN,4.5,5.9,,,Hispanic
589,2011,FL,Florida,Recent mentally unhealthy days among adults aged >= 18 years,6.7,"(28.932040377000476, -81.92896053899966)",12,MTH1_0,AGEADJMEAN,4.7,8.8,,,"Multiracial, non-Hispanic"
590,2011,FL,Florida,Recent mentally unhealthy days among adults aged >= 18 years,6.7,"(28.932040377000476, -81.92896053899966)",12,MTH1_0,MEAN,4.6,8.8,,,"Multiracial, non-Hispanic"
63,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,2.5,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,AGEADJMEAN,1.4,3.5,,,Hispanic
64,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,2.5,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,MEAN,1.5,3.5,,,Hispanic
65,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,AGEADJMEAN,3.1,3.9,Male,,
66,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,MEAN,3.2,4,Male,,
67,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,AGEADJMEAN,2.5,5.2,,,"Other, non-Hispanic"
68,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,AGEADJMEAN,3.6,4.1,,Overall,
69,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,MEAN,3.6,4.3,,,"White, non-Hispanic"
70,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,MEAN,3.7,4.2,,Overall,
71,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,4,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,AGEADJMEAN,3.5,4.5,,,"Black, non-Hispanic"
72,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,4,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,AGEADJMEAN,3.6,4.3,,,"White, non-Hispanic"
73,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,4,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,MEAN,2.6,5.4,,,"Other, non-Hispanic"
74,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,MEAN,3.6,4.7,,,"Black, non-Hispanic"
75,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,AGEADJMEAN,3.9,4.5,Female,,
76,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,MEAN,3.9,4.5,Female,,
77,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,5,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,AGEADJMEAN,3,7,,,"Multiracial, non-Hispanic"
78,2011,GA,Georgia,Recent mentally unhealthy days among adults aged >= 18 years,5.3,"(32.83968109300048, -83.62758034599966)",13,MTH1_0,MEAN,2.9,7.7,,,"Multiracial, non-Hispanic"
593,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,1.7,"(13.444304, 144.793731)",66,MTH1_0,MEAN,0.7,2.6,,,"White, non-Hispanic"
594,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,2.8,"(13.444304, 144.793731)",66,MTH1_0,AGEADJMEAN,1.4,4.2,,,Hispanic
595,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,2.8,"(13.444304, 144.793731)",66,MTH1_0,AGEADJMEAN,2.1,3.4,Male,,
596,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,2.8,"(13.444304, 144.793731)",66,MTH1_0,MEAN,2.1,3.4,Male,,
597,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(13.444304, 144.793731)",66,MTH1_0,AGEADJMEAN,2.3,3.4,,,"Other, non-Hispanic"
598,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(13.444304, 144.793731)",66,MTH1_0,AGEADJMEAN,2.5,3.3,,Overall,
599,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(13.444304, 144.793731)",66,MTH1_0,MEAN,2.3,3.4,,,"Other, non-Hispanic"
600,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(13.444304, 144.793731)",66,MTH1_0,MEAN,2.5,3.4,,Overall,
601,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(13.444304, 144.793731)",66,MTH1_0,AGEADJMEAN,2.5,3.6,Female,,
602,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(13.444304, 144.793731)",66,MTH1_0,MEAN,1.5,4.7,,,Hispanic
603,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(13.444304, 144.793731)",66,MTH1_0,MEAN,2.5,3.7,Female,,
604,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(13.444304, 144.793731)",66,MTH1_0,AGEADJMEAN,2.1,4.3,,,"Multiracial, non-Hispanic"
605,2011,GU,Guam,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(13.444304, 144.793731)",66,MTH1_0,MEAN,2.4,4.8,,,"Multiracial, non-Hispanic"
83,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,1.9,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,MEAN,1.6,2.2,,,"Other, non-Hispanic"
84,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,2,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,AGEADJMEAN,1.6,2.3,,,"Other, non-Hispanic"
85,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,2.5,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,AGEADJMEAN,2.2,2.9,Male,,
86,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,2.6,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,MEAN,2.2,2.9,Male,,
87,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,2.8,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,MEAN,2.6,3.1,,Overall,
88,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,AGEADJMEAN,2.6,3.1,,Overall,
89,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,3,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,AGEADJMEAN,2.5,3.5,,,"White, non-Hispanic"
90,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,3,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,MEAN,2.5,3.5,,,"White, non-Hispanic"
91,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,MEAN,2.7,3.5,Female,,
92,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,AGEADJMEAN,2.8,3.6,Female,,
93,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,4,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,AGEADJMEAN,3.5,4.5,,,"Multiracial, non-Hispanic"
94,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,MEAN,2.8,5.6,,,Hispanic
95,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,MEAN,3.6,4.7,,,"Multiracial, non-Hispanic"
96,2011,HI,Hawaii,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(21.304850435000446, -157.85774940299973)",15,MTH1_0,AGEADJMEAN,3.1,5.5,,,Hispanic
625,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,3,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,AGEADJMEAN,2.6,3.5,Male,,
626,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,MEAN,2.6,3.6,Male,,
627,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,AGEADJMEAN,2.4,4.9,,,Hispanic
628,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,MEAN,3.4,4.1,,,"White, non-Hispanic"
629,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,AGEADJMEAN,3.4,4.1,,,"White, non-Hispanic"
630,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,AGEADJMEAN,3.5,4.2,,Overall,
631,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,MEAN,3.5,4.2,,Overall,
632,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,4,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,AGEADJMEAN,1.8,6.1,,,"Other, non-Hispanic"
633,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,MEAN,1.7,6.5,,,"Other, non-Hispanic"
634,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,4.1,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,MEAN,2.6,5.6,,,Hispanic
635,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,4.6,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,AGEADJMEAN,4.2,5.1,Female,,
636,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,4.6,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,MEAN,4.1,5,Female,,
637,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,6.7,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,MEAN,3.7,9.7,,,"Multiracial, non-Hispanic"
638,2011,ID,Idaho,Recent mentally unhealthy days among adults aged >= 18 years,7.3,"(43.682630005000476, -114.3637300419997)",16,MTH1_0,AGEADJMEAN,4,10.5,,,"Multiracial, non-Hispanic"
642,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,1.9,4.5,,,"Other, non-Hispanic"
643,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,2,4.4,,,"Other, non-Hispanic"
644,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,3.1,4.1,Male,,
645,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,3.1,4.1,Male,,
646,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,3.4,4,,,"White, non-Hispanic"
647,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,3.4,4.2,,,"White, non-Hispanic"
648,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,4,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,3.7,4.3,,Overall,
649,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,4,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,3.7,4.3,,Overall,
650,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,4.4,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,4,4.8,Female,,
651,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,4,4.9,Female,,
652,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,3.4,5.6,,,Hispanic
653,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,4.7,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,3.6,5.8,,,Hispanic
654,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,5,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,3.8,6.1,,,"Black, non-Hispanic"
655,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,5.1,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,3.9,6.4,,,"Black, non-Hispanic"
656,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,5.2,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,MEAN,2.8,7.5,,,"Multiracial, non-Hispanic"
657,2011,IL,Illinois,Recent mentally unhealthy days among adults aged >= 18 years,6.2,"(40.48501028300046, -88.99771017799969)",17,MTH1_0,AGEADJMEAN,3.8,8.5,,,"Multiracial, non-Hispanic"
661,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,2.5,4.6,,,Hispanic
662,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,3.1,3.8,Male,,
663,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,3.5,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,3.1,3.8,Male,,
664,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,2.5,4.7,,,Hispanic
665,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,4,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,3.1,4.9,,,"Black, non-Hispanic"
666,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,4,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,3.1,5,,,"Black, non-Hispanic"
667,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,4.2,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,4,4.5,,Overall,"White, non-Hispanic"
668,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,4,4.5,,Overall,
669,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,4,4.6,,,"White, non-Hispanic"
670,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,4.5,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,2.2,6.8,,,"Other, non-Hispanic"
671,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,5,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,4.7,5.4,Female,,
672,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,5,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,4.6,5.3,Female,,
673,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,5.1,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,AGEADJMEAN,3.1,7.1,,,"Multiracial, non-Hispanic"
674,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,5.3,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,2.3,8.3,,,"Other, non-Hispanic"
675,2011,IN,Indiana,Recent mentally unhealthy days among adults aged >= 18 years,5.7,"(39.766910452000445, -86.14996019399968)",18,MTH1_0,MEAN,3.2,8.2,,,"Multiracial, non-Hispanic"
608,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,2.6,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,2.2,2.9,Male,,
609,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,2.6,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,2.3,2.9,Male,,
610,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,2.7,3.2,,,"White, non-Hispanic"
611,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,2.8,3.3,,,"White, non-Hispanic"
612,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,2.8,3.2,,Overall,
613,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.1,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,2.9,3.3,,Overall,
614,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,1.4,5.4,,,"Black, non-Hispanic"
615,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.4,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,3.1,3.8,Female,,
616,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.6,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,3.3,4,Female,,
617,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.7,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,1.8,5.5,,,"Black, non-Hispanic"
618,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,3.8,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,2.4,5.2,,,Hispanic
619,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,4.3,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,2.7,5.9,,,Hispanic
620,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,5.9,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,AGEADJMEAN,2.8,9,,,"Multiracial, non-Hispanic"
621,2011,IA,Iowa,Recent mentally unhealthy days among adults aged >= 18 years,6.1,"(42.46940091300047, -93.81649055599968)",19,MTH1_0,MEAN,2.7,9.4,,,"Multiracial, non-Hispanic"
681,2011,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,2.6,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,2.4,2.8,Male,,
682,2011,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,2.6,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,2.4,2.8,Male,,
683,2011,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,2.3,3.4,,,Hispanic
684,2011,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,2.9,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,2.4,3.5,,,Hispanic
685,2011,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.2,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,3.1,3.4,,,"White, non-Hispanic"
686,2011,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,3.1,3.4,,,"White, non-Hispanic"
687,2011,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,3.2,3.5,,Overall,
688,2011,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.3,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,MEAN,3.2,3.5,,Overall,
689,2011,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,3.9,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,3.1,4.8,,,"Black, non-Hispanic"
690,2011,KS,Kansas,Recent mentally unhealthy days among adults aged >= 18 years,4,"(38.34774030000045, -98.20078122699965)",20,MTH1_0,AGEADJMEAN,3.8,4.3,Female,,
